MES;AÑO;FECHA_BL;NÚMERO_EMBARQUE;CÓDIGO_INCOTERMS;NÚMERO_CONTRATO;PROVEEDOR;PRODUCTO;BARRILES;COSTO_FOB;COSTO_FLETE;COSTO_SEGURO;COSTO_CIF;COSTO_CFR
12;2018;15/12/2018;125L412018;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;62260,45;1777909,22;431464,92;1453,97;2210828,11;2209374,14
12;2018;16/12/2018;128D052018;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;231420,93;16605797,69;437385,56;11208,62;17054391,87;17043183,25
12;2018;17/12/2018;126G022018;2;CI-11-2018;ATLANTIC TRADING & MARKETING Inc.;GASOLINA RON 95;52282,76;2959401,9;98814,42;2011,27;3060227,59;3058216,32
12;2019;24/12/2018;;0;;;JET FUEL;66982,03;4526208,64;126596,04;3059,96;4655864,64;4652804,68
12;2019;25/12/2018;002D062019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;230308,7;15083005,8;435283,45;10205,75;15528495;15518289,25
12;2019;26/12/2018;003L432019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;35971,93;965754,28;249285,48;799,61;1215839,37;1215039,76
12;2019;26/12/2018;129L422018;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;39197,83;1042888,54;271640,96;865,08;1315394,58;1314529,5
12;2019;30/12/2018;;0;;;GASOLINA RON 95;160024,64;8356234,03;302446,57;5694,47;8664375,07;8658680,6
12;2019;30/12/2018;001M032019;3;CI-11-2018;MOTIVA ENTERPRISES LLC;GASOLINA RON 91;139966,12;7062071,82;264535,97;4818,42;7331426,21;7326607,79
1;2019;1/1/2019;127A132018;2;CI-01-2018;MATCON TRADING CORP.;ASFALTO AC-30;42981,88;1997734,64;319785,19;1524,14;2319043,97;2317519,83
1;2019;8/1/2019;;0;;;JET FUEL;79985,32;5847227,61;151172,25;3944,91;6002344,77;5998399,86
1;2019;8/1/2019;007T162019;3;CI-08-2017;PUMA ENERGY;AV-GAS;939,547619;82369,52;41828,77;81,68;124279,97;124198,29
1;2019;9/1/2019;;0;;;GASOLINA RON 95;150102,59;8876911,62;283693,9;6024,56;9166630,08;9160605,52
1;2019;9/1/2019;008G032019;2;CI-11-2018;ATLANTIC TRADING & MARKETING Inc.;GASOLINA RON 91;149951,64;8490354,82;283408,6;5770,15;8779533,57;8773763,42
1;2019;9/1/2019;004D072019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;228929,13;16145509,56;432676,06;10902,81;16589088,43;16578185,62
1;2019;10/1/2019;006L442019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;36205,26;1020346,12;250902,45;836,6;1272085,17;1271248,57
1;2019;11/1/2019;009L452019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;52014,38;1478833,69;360459,65;1210,43;1840503,77;1839293,34
1;2019;15/1/2019;;0;;;JET FUEL;80000,8;6109530,91;151201,51;4117,43;6264849,85;6260732,42
1;2019;15/1/2019;011L462019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;53606,79;1533331,69;371495,06;1253,55;1906080,3;1904826,75
1;2019;16/1/2019;010D082019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;227093,73;16851220,93;429207,15;11364,65;17291792,73;17280428,08
1;2019;18/1/2019;005A142019;2;CI-01-2018;MATCON TRADING CORP.;ASFALTO AC-30;42674,51;1992581,77;317498,35;1519,25;2311599,37;2310080,12
1;2019;22/1/2019;019T172019;3;CI-08-2017;PUMA ENERGY;AV-GAS;376,547619;33298,23;16763,9;32,92;50095,05;50062,13
1;2019;25/1/2019;;0;;;GASOLINA RON 95;191378,41;11136261,83;361705,19;7561,75;11505528,77;11497967,02
1;2019;25/1/2019;012M042019;3;CI-11-2018;MOTIVA ENTERPRISES LLC;GASOLINA RON 91;109834;6197593,16;207586,26;4212,43;6409391,85;6405179,42
1;2019;26/1/2019;015D092019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;240036,08;18110363,52;453668,19;12208,82;18576240,53;18564031,71
1;2019;27/1/2019;;0;;;JET FUEL;58132,92;4490512,03;109871,22;3025,49;4603408,74;4600383,25
1;2019;29/1/2019;013L472019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;39292,82;1153543,32;272299,25;938,34;1426780,91;1425842,57
2;2019;2/2/2019;014A152019;2;CI-01-2018;MATCON TRADING CORP.;ASFALTO AC-30;42460,49;2175714,36;315906,05;1638,64;2493259,05;2491620,41
2;2019;4/2/2019;018D102019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;229546,69;17430745,27;433843,24;11748,83;17876337,34;17864588,51
2;2019;5/2/2019;;0;;;JET FUEL;76953,82;6019601,18;145442,72;4054,5;6169098,4;6165043,9
2;2019;6/2/2019;022T012019;3;CI-15-2018;PUMA ENERGY;AV-GAS;563,6904762;51081,93;26989,5;51,34;78122,77;78071,43
2;2019;10/2/2019;016L482019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;61709,34;1689915,63;427645,72;1393,56;2118954,91;2117561,35
2;2019;11/2/2019;021L502019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;19359,8;527160,16;134163,41;435,21;661758,78;661323,57
2;2019;15/2/2019;;0;;;JET FUEL;77049,69;6250567,12;145623,91;4206,52;6400397,55;6396191,03
2;2019;15/2/2019;025D112019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;231584,25;18435077,21;437694,24;12411,87;18885183,32;18872771,45
2;2019;15/2/2019;020L492019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;36132,19;1068967,26;250396,08;868,26;1320231,6;1319363,34
2;#¡VALOR!;17/2/2019;;0;;;GASOLINA RON 95;164937,87;10345926,56;673683,07;7009,12;11026618,75;11019609,63
2;#¡VALOR!;17/2/2019;017G042019;2;CI-11-2018;ATLANTIC TRADING & MARKETING Inc.;GASOLINA RON 91;135025,09;8129571,81;617147,92;5514,33;8752234,06;8746719,73
2;2019;17/2/2019;023A162019;2;CI-01-2018;MATCON TRADING CORP.;ASFALTO AC-30;42461,73;2402761,39;315915,27;1787,96;2720464,62;2718676,66
2;2019;20/2/2019;027M052019;3;CI-11-2018;MOTIVA ENTERPRISES LLC;GASOLINA RON 91;161049,16;10480393,47;304382,91;7092,72;10791869,1;10784776,38
2;2019;21/2/2019;;0;;;GASOLINA RON 95;140004,83;9357724,31;264609,13;6328,22;9628661,66;9622333,44
2;2019;21/2/2019;035L542019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;10631,17;317549;73674,01;257,46;391480,47;391223,01
2;2019;25/2/2019;;0;;;JET FUEL;76111,85;6165668,85;143851,39;4149,52;6313669,76;6309520,24
2;2019;26/2/2019;030T022019;3;CI-15-2018;PUMA ENERGY;AV-GAS;375,1904762;36942,13;17964,12;36,11;54942,36;54906,25
2;2019;26/2/2019;028D122019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;228245,82;18460853,91;431384,6;12424,67;18904663,18;18892238,51
2;2019;27/2/2019;;0;;;AV-GAS;375,1904762;37246,47;17964,12;36,11;55246,7;55210,59
2;2019;27/2/2019;024L512019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;44022,64;1307118,12;305076,89;1060,97;1613255,98;1612195,01
3;2019;1/3/2019;026F012019;3;CE-02-2019;VITOL Inc;FUEL OIL 3% S;190015,73;11967805,31;668855,37;8316,1;12644976,78;12636660,68
3;2019;5/3/2019;034D132019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;229996,78;18468560,54;434693,91;12431,91;18915686,36;18903254,45
3;2019;6/3/2019;;0;;;JET FUEL;70050,22;5616589,24;132394,92;3780,88;5752765,04;5748984,16
3;2019;7/3/2019;029L522019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;36845,72;1063788,86;255340,84;868,11;1319997,81;1319129,7
3;2019;11/3/2019;;0;;;GASOLINA RON 95;162731,31;12539469,41;307562,18;8448,98;12855480,57;12847031,59
3;2019;11/3/2019;031G052019;2;CI-11-2018;ATLANTIC TRADING & MARKETING Inc.;GASOLINA RON 91;154611,19;11524399,05;292215,15;7771,31;11824385,51;11816614,2
3;2019;13/3/2019;037T032019;3;CI-15-2018;PUMA ENERGY;AV-GAS;562,5714286;61166,08;27779,44;58,5;89004,02;88945,52
3;2019;15/3/2019;;0;;;GASOLINA RON 95;164378,01;12462680,23;374781,86;8442,69;12845904,78;12837462,09
3;2019;15/3/2019;036M062019;3;CI-11-2018;MOTIVA ENTERPRISES LLC;GASOLINA RON 91;130238,11;9644699,62;296942,89;6538,22;9948180,73;9941642,51
3;2019;15/3/2019;032A172019;2;CI-01-2018;MATCON TRADING CORP.;ASFALTO AC-30;42939,18;2894355,56;319467,5;2113,6;3215936,66;3213823,06
3;2019;15/3/2019;039A012019;2;CI-16-2018;MATCON TRADING CORP.;ASFALTO AC-30;27000;1802974,36;200880;1317,85;2005172,21;2003854,36
3;2019;17/3/2019;033L532019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;62057,45;1780297,43;430058,2;1454,62;2211810,25;2210355,63
3;2019;18/3/2019;;0;;;JET FUEL;73074,04;5876650,99;147609,56;3961,92;6028222,47;6024260,55
3;2019;19/3/2019;038D142019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;229061,33;18434244,88;462703,89;12427,77;18909376,54;18896948,77
3;2019;19/3/2019;040L552019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;32912,46;934872,8;228083,42;765,33;1163721,55;1162956,22
3;2019;31/3/2019;;0;;;JET FUEL;70131,23;5627743,46;141665,08;3794,31;5773202,85;5769408,54
3;2019;31/3/2019;042D152019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;221013,7;17729431,45;446447,68;11953,55;18187832,68;18175879,13
4;2019;2/4/2019;053S012019;3;CI-03-2019;VITOL Inc;GASOLINA RON 91;144879;11261274,3;608491,84;7806,27;11877572,41;11869766,14
4;2019;3/4/2019;;0;;;GASOLINA RON 95;153902,75;12188767,3;646391,55;8441,17;12843600,02;12835158,85
4;2019;4/4/2019;047A022019;2;CI-16-2018;MATCON TRADING CORP.;ASFALTO AC-30;42928,38;2991260,04;319387,15;2177,28;3312824,47;3310647,19
4;2019;8/4/2019;050T042019;3;CI-15-2018;PUMA ENERGY;AV-GAS;562,452381;63989,01;27773,56;60,35;91822,92;91762,57
4;2019;8/4/2019;044L572019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;54133,1;1432035,1;375142,38;1189,29;1808366,77;1807177,48
4;2019;10/4/2019;;0;;;GASOLINA RON 95;157106,52;13348453,33;317355,17;8987,46;13674795,96;13665808,5
4;2019;10/4/2019;046M072019;3;CI-11-2018;MOTIVA ENTERPRISES LLC;GASOLINA RON 91;140778,94;11713020,27;284373,46;7890,21;12005283,94;11997393,73
4;2019;10/4/2019;048P012019;4;CI-04-2019;EXXON MOBIL SALES & SUPPLY LLC;DIESEL 0.0015%S;315330,13;26300724,39;636966,86;17715,84203;26955407,09;26937691,25
4;2019;15/4/2019;041G062019;2;CI-11-2018;ATLANTIC TRADING & MARKETING Inc.;GASOLINA RON 91;142750;10320530,42;589557,5;7175,13;10917263,05;10910087,92
4;2019;17/4/2019;045L582019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;37026,04;987808,6;256590,45;818,93;1245217,98;1244399,05
4;2019;18/4/2019;;0;;;GASOLINA RON 95;187037;13993412,59;772462,81;9710,93;14775586,33;14765875,4
4;2019;21/4/2019;;0;;;JET FUEL;69983,88;5852555,46;141367,44;3941,96;5997864,86;5993922,9
4;2019;22/4/2019;051D162019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;224451,23;18819176,64;453391,48;12674,8;19285242,92;19272568,12
4;2019;23/4/2019;049L592019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;52177,67;1418032,51;361591,25;1171,15;1780794,91;1779623,76
4;2019;24/4/2019;;0;;;GASOLINA RON 95;153820;12965104,06;646044;8951,51;13620099,57;13611148,06
4;2019;24/4/2019;058G072019;2;CI-11-2018;ATLANTIC TRADING & MARKETING Inc.;GASOLINA RON 91;176009;14487372,18;739237,8;10013,93;15236623,91;15226609,98
4;2019;24/4/2019;063A032019;2;CI-16-2018;MATCON TRADING CORP.;ASFALTO AC-30;42286,92;2993856,41;314614,68;2175,85;3310646,94;3308471,09
4;2019;28/4/2019;052I012019;3;CI-05-2019;FREEPOINT COMMODITIES LLC;FUEL OIL 2% S;155271,6;10476552,39;746856,4;7386,04;11230794,83;11223408,79
4;2019;29/4/2019;;0;;;JET FUEL;99916,76;8361126,19;201831,86;5631,51;8568589,56;8562958,05
4;2019;30/4/2019;043L562019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;36150,74;967159,24;250524,63;801,35;1218485,22;1217683,87
5;2019;1/5/2019;057D172019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;200254,87;16826929,7;404514,84;11332,43;17242776,97;17231444,54
5;2019;3/5/2019;054L602019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;37018,16;911996,94;256535,85;769;1169301,79;1168532,79
5;2019;4/5/2019;;0;;;GASOLINA RON 95;145995,41;11752046,35;613180,72;8132,12;12373359,19;12365227,07
5;2019;4/5/2019;067S022019;3;CI-03-2019;VITOL Inc;GASOLINA RON 91;154784,3;12232133,45;650094,06;8472,13;12890699,64;12882227,51
5;2019;6/5/2019;060F012019;3;CI-07-2019;CHEVRON PANAMÁ FUELS LTD;FUEL OIL 3% S;191260,05;12009327,95;612032,16;8306,03;12629666,14;12621360,11
5;2019;10/5/2019;055L612019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;40720,12;1008614,45;282190,43;849,47;1291654,35;1290804,88
5;2019;16/5/2019;056L622019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;42280,33;1039980,55;293002,69;877,22;1333860,46;1332983,24
5;2019;20/5/2019;064T052019;3;CI-15-2018;PUMA ENERGY;AV-GAS;560,1190476;59247,02;27658,34;57,15;86962,51;86905,36
5;2019;20/5/2019;062P022019;4;CI-04-2019;EXXON MOBIL SALES & SUPPLY LLC;DIESEL 0.0015%S;307158,55;26149607,12;620460,27;17605,60252;26787672,99;26770067,39
5;2019;24/5/2019;;0;;;JET FUEL;99184,37;8088858;200352,43;5451,48;8294661,91;8289210,43
5;2019;25/5/2019;069D182019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;210478,6;16898047,93;425166,77;11392,78;17334607,48;17323214,7
5;2019;27/5/2019;059L632019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;62501,15;1368849,62;433132,97;1185,88;1803168,47;1801982,59
5;2019;28/5/2019;065A042019;2;CI-16-2018;MATCON TRADING CORP.;ASFALTO AC-30;42986,7;3044457,94;319821,05;2212,55;3366491,54;3364278,99
5;2019;31/5/2019;;0;;;GASOLINA RON 95;134774;9801319,22;566050,8;6818,2;10374188,22;10367370,02
6;2019;1/6/2019;;0;;;GASOLINA RON 95;120863,04;9064466,51;244143,34;6121,9;9314731,75;9308609,85
6;2019;1/6/2019;072M082019;3;CI-11-2018;MOTIVA ENTERPRISES LLC;GASOLINA RON 91;150094,04;10992136,39;303189,96;7428,48;11302754,83;11295326,35
6;2019;2/6/2019;073G082019;2;CI-11-2018;ATLANTIC TRADING & MARKETING Inc.;GASOLINA RON 91;131100;9203975,96;550620;6415,21;9761011,17;9754595,96
6;2019;2/6/2019;061L642019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;32548,7;627382,81;225562,49;561,32;853506,62;852945,3
6;2019;2/6/2019;068L662019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;63277,24;1093895,78;438511,28;1008,46;1533415,52;1532407,06
6;2019;7/6/2019;066L652019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;58355,44;1014820,14;404403,2;933,98;1420157,32;1419223,34
6;2019;10/6/2019;;0;;;GASOLINA RON 95;166269,05;11817904,15;698330,01;8231,43;12524465,59;12516234,16
6;2019;10/6/2019;076S052019;3;CI-03-2019;VITOL Inc;GASOLINA RON 91;146501;10228380,66;615304,2;7131,46;10850816,32;10843684,86
6;2019;10/6/2019;070T062019;3;CI-15-2018;PUMA ENERGY;AV-GAS;560,1904762;55757,41;27661,87;54,86;83474,14;83419,28
6;2019;11/6/2019;;0;;;JET FUEL;100027,56;7454140,01;202055,67;5035,17;7661230,85;7656195,68
6;2019;11/6/2019;071D192019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;200012,5;14532029,96;404025,25;9822,85;14945878,06;14936055,21
6;2019;18/6/2019;074P032019;4;CI-04-2019;EXXON MOBIL SALES & SUPPLY LLC;DIESEL 0.0015%S;299727,8;21890647,44;605450,16;14794,78355;22510892,38;22496097,6
6;2019;22/6/2019;078A052019;2;CI-16-2018;MATCON TRADING CORP.;ASFALTO AC-30;42980,78;2919740,77;319777;2130,5;3241648,27;3239517,77
6;2019;23/6/2019;079L682019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;13794,3;251138,55;95594,5;228,18;346961,23;346733,05
6;2019;24/6/2019;080M092019;3;CI-11-2018;MOTIVA ENTERPRISES LLC;GASOLINA RON 95;84455,38;6121679,82;325153,21;4239,82;6451072,85;6446833,03
6;2019;28/6/2019;082D202019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;210141,91;16224525,89;424486,66;10949,39;16659961,94;16649012,55
6;2019;29/6/2019;;0;;;JET FUEL;90001,22;7176822,28;181802,46;4839,47;7363464,21;7358624,74
7;2019;4/7/2019;075L672019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;51835,52;933878,33;359220,15;850,97;1293949,45;1293098,48
7;2019;8/7/2019;087G092019;2;CI-11-2018;ATLANTIC TRADING & MARKETING Inc.;GASOLINA RON 91;154532;11558938,75;649034,4;8028,7;12216001,85;12207973,15
7;2019;8/7/2019;083L692019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;23084,75;407573,16;159977,32;373,5;567923,98;567550,48
7;2019;9/7/2019;;0;;;GASOLINA RON 95;153515;11869471,06;644763;8230,11;12522464,17;12514234,06
7;2019;9/7/2019;084M102019;3;CI-11-2018;MOTIVA ENTERPRISES LLC;GASOLINA RON 91;84699,56;6579592,93;326093,31;4541,59;6910227,83;6905686,24
7;2019;15/7/2019;081T072019;3;CI-15-2018;PUMA ENERGY;AV-GAS;561,0238095;59992,75;27703,02;57,67;87753,44;87695,77
7;2019;17/7/2019;089L712019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;35282,11;566572,38;244505,02;533,76;811611,16;811077,4
7;2019;18/7/2019;;0;;;JET FUEL;69959,82;5791169,76;141318,83;3901,57;5936390,16;5932488,59
7;2019;20/7/2019;086D212019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;229172,49;18071054,02;462928,43;12189,06;18546171,51;18533982,45
7;2019;22/7/2019;085L702019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;63025,69;1142033,15;436768,03;1038,99;1579840,17;1578801,18
7;2019;23/7/2019;088A062019;2;CI-16-2018;MATCON TRADING CORP.;ASFALTO AC-30;42275,47;2633014,88;314529,5;1938,48;2949482,86;2947544,38
7;2019;28/7/2019;;0;;;JET FUEL;90076,46;7225392,98;181954,45;4871,52;7412218,95;7407347,43
7;2019;28/7/2019;090D222019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;209843,29;16158418,52;423883,45;10905,52;16593207,49;16582301,97
7;2019;29/7/2019;;0;;;GASOLINA RON 95;160398,38;11993883,92;324004,73;8100,98;12325989,63;12317888,65
7;2019;29/7/2019;092M112019;3;CI-11-2018;MOTIVA ENTERPRISES LLC;GASOLINA RON 91;140307,29;10244221,36;283420,73;6923,61;10534565,7;10527642,09
7;2019;31/7/2019;098G102019;2;CI-11-2018;ATLANTIC TRADING & MARKETING Inc.;GASOLINA RON 91;163198;11803193,02;685431,6;8213,27;12496837,89;12488624,62
8;2019;2/8/2019;;0;;;GASOLINA RON 95;162775;12182523,22;683655;8461,57;12874639,79;12866178,22
8;2019;2/8/2019;091L722019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;40222,05;745241,08;278738,8;673,87;1024653,75;1023979,88
8;2019;4/8/2019;093L732019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;39521,33;733060,12;273882,82;662,66;1007605,6;1006942,94
8;2019;5/8/2019;094P042019;4;CI-04-2019;EXXON MOBIL SALES & SUPPLY LLC;DIESEL 0.0015%S;303541,53;22546877,87;613153,89;15231,42649;23175263,19;23160031,76
8;2019;6/8/2019;095A072019;2;CI-16-2018;MATCON TRADING CORP.;ASFALTO AC-30;43006,19;2610909,97;319966,05;1927,52;2932803,54;2930876,02
8;2019;14/8/2019;097L742019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;30732,33;509699,82;212975,12;475,59;723150,53;722674,94
8;2019;19/8/2019;096T082019;3;CI-15-2018;PUMA ENERGY;AV-GAS;561,31;54472,61;27717,15;54,05;82243,81;82189,76
8;2019;21/8/2019;099L752019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;62570,65;1014153,32;433614,61;952,77;1448720,7;1447767,93
8;2019;23/8/2019;;0;;;JET FUEL;69931,5;5308510,55;141261,63;3584,1;5453356,28;5449772,18
8;2019;24/8/2019;100D232019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;230220,76;17082144,6;465045,94;11540,09;17558730,63;17547190,54
8;2019;25/8/2019;;0;;;GASOLINA RON 95;170163,12;11560769,82;343729,5;7829,11;11912328,43;11904499,32
8;2019;26/8/2019;103M122019;3;CI-11-2018;MOTIVA ENTERPRISES LLC;GASOLINA RON 91;129663,64;8580685,6;261920,55;5815,43;8848421,58;8842606,15
8;2019;27/8/2019;102L762019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;37456,97;668634,51;259576,8;610,85;928822,16;928211,31
8;2019;29/8/2019;;0;;;GASOLINA RON 95;175958;11998521,86;739023,6;8376,97;12745922,43;12737545,46
8;2019;29/8/2019;101A082019;2;CI-16-2018;MATCON TRADING CORP.;ASFALTO AC-30;42391,03;2367504,81;315389,26;1764,43;2684658,5;2682894,07
9;2019;2/9/2019;109G112019;2;CI-11-2018;ATLANTIC TRADING & MARKETING Inc.;GASOLINA RON 91;153821;10101632,48;646048,2;7068,32;10754749;10747680,68
9;2019;2/9/2019;104F022019;3;CI-07-2019;CHEVRON PANAMÁ FUELS LTD;FUEL OIL 3% S;104792,6;4400061,19;335336,32;3114,28;4738511,79;4735397,51
9;2019;6/9/2019;106L772019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;49569,7;910620,41;343518,02;825,34;1254963,77;1254138,43
9;2019;7/9/2019;105P052019;4;CI-04-2019;EXXON MOBIL SALES & SUPPLY LLC;DIESEL 0.0015%S;304670,11;22958916,4;615433,63;15503,90704;23589853,94;23574350,03
9;2019;9/9/2019;;0;;;JET FUEL;70099,5;5528985,88;141600,99;3729,32;5674316,19;5670586,87
9;2019;9/9/2019;110D242019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;227784,77;17947678,41;460125,24;12106,08;18419909,73;18407803,65
9;2019;13/9/2019;107T092019;3;CI-15-2018;PUMA ENERGY;AV-GAS;561,2142857;56716,09;27712,42;55,53;84484,04;84428,51
9;2019;16/9/2019;130S062019;3;CE-06-2019;CHEVRON PRODUCTS COMPANY;JET FUEL;6014,41;222974,94;111266,59;219,82;334461,35;334241,53
9;2019;19/9/2019;108L782019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;62222,06;1235726,66;431198,88;1097;1668022,54;1666925,54
9;2019;20/9/2019;;0;;;GASOLINA RON 95;145230,34;10457468,35;293365,29;7070,39;10757904,03;10750833,64
9;2019;22/9/2019;114M132019;3;CI-11-2018;MOTIVA ENTERPRISES LLC;GASOLINA RON 91;159965,23;11236476,9;323129,76;7602,29;11567208,95;11559606,66
9;2019;23/9/2019;111L792019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;43591,19;851213,76;302086,95;758,98;1154059,69;1153300,71
9;2019;26/9/2019;112A092019;2;CI-16-2018;MATCON TRADING CORP.;ASFALTO AC-30;43025,88;2165476,14;320112,55;1634,67;2487223,36;2485588,69
9;2019;27/9/2019;116F032019;3;CI-07-2019;CHEVRON PANAMÁ FUELS LTD;FUEL OIL 3% S;100145,84;4827649,61;320466,69;3385,71;5151502,01;5148116,3
10;2019;1/10/2019;115P062019;4;CI-04-2019;EXXON MOBIL SALES & SUPPLY LLC;DIESEL 0.0015%S;303119,67;23301135,8;612301,73;15726,91133;23929164,44;23913437,53
10;2019;3/10/2019;113L802019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;51853,56;983021,99;359345,17;883,41;1343250,57;1342367,16
10;2019;7/10/2019;;0;;;GASOLINA RON 95;140130,46;9370636,71;283063,53;6348,85;9660049,09;9653700,24
10;2019;7/10/2019;119M142019;3;CI-11-2018;MOTIVA ENTERPRISES LLC;GASOLINA RON 91;160041,55;10419979,58;323283,93;7065,41;10750328,92;10743263,51
10;2019;8/10/2019;118T102019;3;CI-15-2018;PUMA ENERGY;AV-GAS;561,0238095;56588,38;27703,02;55,44;84346,84;84291,4
10;2019;9/10/2019;;0;;;JET FUEL;59917,42;4676900,79;121033,19;3155,41;4801089,39;4797933,98
10;2019;9/10/2019;121D252019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;239986,12;18705177,13;484771,96;12620,46;19202569,55;19189949,09
10;2019;9/10/2019;117L812019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;41440,74;846643,55;287184,33;746,16;1134574,04;1133827,88
10;2019;10/10/2019;;0;;;GASOLINA RON 95;146906,56;10282781,08;296751,25;6957,735232;10586490,07;10579532,33
10;2019;10/10/2019;124G012019;4;CI-09-2019;EXXON MOBIL SALES & SUPPLY LLC;GASOLINA RON 91;159919,51;10770480,49;323037,41;7295,762982;11100813,66;11093517,9
10;2019;15/10/2019;123A102019;2;CI-16-2018;MATCON TRADING CORP.;ASFALTO AC-30;42039,25;2074481,27;312772,02;1570;2388823,29;2387253,29
10;2019;18/10/2019;;0;;;JET FUEL;59960,89;4742557,1;121120,99;3198,65;4866876,74;4863678,09
10;2019;19/10/2019;120L822019;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;47608,13;969074,32;329924,34;854,87;1299853,53;1298998,66
10;2019;20/10/2019;125D262019;2;CI-11-2018;VALERO MARKETING & SUPPLY CO.;DIESEL 0.0015%S;240162,4;18714693,27;485128,05;12626,95;19212448,27;19199821,32
10;2019;26/10/2019;;0;;;GASOLINA RON 95;178467,12;12286494,64;360503,58;8317,424849;12655315,64;12646998,22
10;2019;27/10/2019;2019122L83;3;CI-12-2017;CARIB LPG TRADING LTD.;LPG;52178,18;1046867,66;361594,79;926,91;1409389,36;1408462,45
10;2019;28/10/2019;2019128G02;4;CI-09-2019;EXXON MOBIL SALES & SUPPLY LLC;GASOLINA RON 91;134062,47;8874745,68;270806,19;6014,663643;9151566,534;9145551,87
11;2019;4/11/2019;;0;;;JET FUEL;60236,93;4605057,51;121678,6;3108,59;4729844,7;4726736,11
